guid;stock;title;summary;published;p_date;sentiment_summary;sentiment_title
871b5afa-a698-3b27-9d76-07f3ccc4a68b;R;Ryder Names New Chief Financial Officer and New President of its Fleet Management Solutions Business;Ryder System, Inc. (NYSE: R), a leader in supply chain, dedicated transportation, and fleet management solutions, today announces the appointment of John J. Diez to executive vice president and chief financial officer (CFO). Mr. Diez succeeds Scott T. Parker, who resigned from his position to pursue other opportunities and will remain with Ryder through June 4, 2021 to ensure a smooth transition.;Thu, 06 May 2021 20:30:00 +0000;R_2021-05-06;0.8779;0.1779
232f02f9-b412-3d1b-a52a-8ca2ceaef942;R;Ryder CEO to Address Goldman Sachs Industrials and Materials Conference;Ryder System, Inc. (NYSE: R) Chairman and Chief Executive Officer Robert Sanchez will present a company update at the Goldman Sachs Industrials and Materials Virtual Conference.;Wed, 05 May 2021 10:55:00 +0000;R_2021-05-05;0.0;0.0
21dc7105-8925-31ba-93db-46484be9b987;R;Shareholders Will Probably Hold Off On Increasing Ryder System, Inc.'s (NYSE:R) CEO Compensation For The Time Being;The share price of Ryder System, Inc. ( NYSE:R ) has increased significantly over the past few years. However, the...;Sat, 01 May 2021 08:29:56 +0000;R_2021-05-01;0.5106;0.0
74b81dbd-0c29-314c-9f8d-9f1043b67603;R;Ryder (R) Q1 Earnings & Revenues Beat, 2021 Earnings View Up;Ryder's (R) Q1 results benefit from higher supply chain and rental revenues. The company increases its earnings guidance for 2021 owing to improving freight environment.;Thu, 29 Apr 2021 12:05:12 +0000;R_2021-04-29;0.7003;0.0
a32da66a-fbfc-367b-b412-a7759cffea2b;R;Ryder CEO to Address Wells Fargo Securities Industrial Conference;Ryder System, Inc. (NYSE: R) Chairman and Chief Executive Officer Robert Sanchez will present a company update at the Virtual Wells Fargo Securities Industrial Conference.;Thu, 29 Apr 2021 10:55:00 +0000;R_2021-04-29;0.4939;0.4939
1570922b-fcde-3b23-91f9-61262a4f5bf2;R;Ryder System Inc (R) Q1 2021 Earnings Call Transcript;"More detailed information about these factors and a reconciliation of each non-GAAP financial measure to the nearest GAAP measure is contained in this morning's earnings release, earnings call presentation, and in Ryder's filings with the Securities and Exchange Commission, which are available on Ryder's website.  Presenting on today's call are Robert Sanchez, Chairman and Chief Executive Officer; and Scott Parker, Executive Vice President, and Chief Financial Officer.";Wed, 28 Apr 2021 21:30:57 +0000;R_2021-04-28;0.296;0.0
1adafbee-7aab-32cf-8987-420b1f4d078d;R;Ryder's stock keeps rallying after big earnings beat and raised guidance;"Shares of Ryder System Inc. rallied 1.2% toward a sixth-straight gain in morning trading Wednesday, after the trucking and fleet management services company reported a first-quarter profit that beat expectations by a wide margin, and lifted its full-year outlook well above forecasts. The company swung to net income of $50.8 million, or 95 cents a share, from a loss of $109.6 million, or $2.10 a share, in the year-ago period. Excluding nonrecurring items, such as discontinued operations and restructuring costs, adjusted earnings per share came to $1.09, beating the FactSet consensus of 58 cents. Revenue rose 2.8% to $2.22 billion, above the FactSet consensus of $2.14 billion, as fleet management solutions (FMS) revenue was roughly flat at $1.34 billion but beat expectations. ""FMS results were significantly better than expected in lease and rental as well as used vehicle sales, driven by a robust freight environment and our actions to improve returns,"" said Chief Executive Robert Sanchez. The company raised its 2021 adjusted EPS guidance range to $5.50 to $5.90 from $4.15 from $4.65, above the FactSet consensus of $4.50. The stock has run up 25.8% year to date, while the Dow Jones Transportation Average has climbed 22.3% and the Dow Jones Industrial Average has advanced 10.7%.";Wed, 28 Apr 2021 16:41:00 +0000;R_2021-04-28;0.9672;0.0
d38565e7-a845-37ab-bb20-3c20ce8a1bfd;R;Ryder System, Inc. to Host Earnings Call;NEW YORK, NY / ACCESSWIRE / April 28, 2021 / Ryder System, Inc. (NYSE:R) will be discussing their earnings results in their 2021 First Quarter Earnings call to be held on April 28, 2021 at 11:00 AM Eastern Time.;Wed, 28 Apr 2021 12:45:00 +0000;R_2021-04-28;0.0;0.0
7176a90e-d2b1-3acf-a5e4-63dab97e2a92;R;Ryder Reports First Quarter 2021 Results;Ryder reports first quarter 2021 results.;Wed, 28 Apr 2021 11:55:00 +0000;R_2021-04-28;0.0;0.0
bb0760d4-467c-36e7-b330-1dd3898094d2;R;What Is The Ownership Structure Like For Ryder System, Inc. (NYSE:R)?;If you want to know who really controls Ryder System, Inc. ( NYSE:R ), then you'll have to look at the makeup of its...;Fri, 16 Apr 2021 10:39:49 +0000;R_2021-04-16;0.0772;0.3612
021164ab-0155-3911-88e6-14fa9abf7051;R;Ryder First Quarter Conference Call Scheduled for April 28, 2021;Ryder announces details of its first quarter 2021 earnings conference call.;Thu, 01 Apr 2021 10:55:00 +0000;R_2021-04-01;0.0;0.0
2063791f-c578-3ee9-8f36-fdb2284cfb6d;R;Ryder Continues to Deliver Upon Corporate Social Responsibility Commitments;Ryder System, Inc. (NYSE: R), a leader in supply chain, dedicated transportation, and fleet management solutions, announces significant accomplishments in ongoing efforts to reduce its environmental impact, invest in new technologies, and cultivate talent.;Tue, 30 Mar 2021 10:55:00 +0000;R_2021-03-30;0.8074;0.128
0b737a55-01e9-3178-9bba-fb207b21451e;R;"Ryder Leaders Recognized as ""Top Women to Watch in Transportation"" in 2021";"Ryder System, Inc. (NYSE: R), a leader in supply chain, dedicated transportation and fleet management solutions, today announce five women leaders at Ryder are being recognized as part of the 2021 list of ""Top Women to Watch in Transportation"" by the Women in Trucking Association (WIT). The editorial staff of WIT’s Redefining the Road magazine recognizes women who have had notable career accomplishments in the past 12-18 months and who have made significant contributions to advance gender equality within their own companies and throughout the transportation industry.";Mon, 22 Mar 2021 13:42:00 +0000;R_2021-03-22;0.743;0.2023
8b86490d-0ad0-3327-9044-e86da16d0f81;R;How Ryder (R) Stock Stands Out in a Strong Industry;Ryder (R) has seen solid earnings estimate revision activity over the past month, and belongs to a strong industry as well.;Mon, 22 Mar 2021 12:54:12 +0000;R_2021-03-22;0.7184;0.5106
fe860c82-bb6a-3c5d-ae97-38c6e22bda0b;C;UPDATE 1-Citi picks Goldman partner for healthcare and consumer M&A 'super group';"Citigroup has poached a Goldman Sachs partner to launch a new M&amp;A advisory franchise in New York focusing on global healthcare, consumer and wellness as it seeks to increase its presence in key industries, according to a memo seen by Reuters.  Chuck Adams, a 16-year Goldman veteran, will take on a new role in December as vice chairman and global head of the new Citi unit, described in the memo as a ""super group"" which will absorb its existing operations in healthcare as well as consumer and retail.";Wed, 02 Jun 2021 17:48:07 +0000;C_2021-06-02;0.8807;0.5994
ffb6e766-ad43-386c-83d6-59eeff611219;C;Citigroup Is Trading Below Intrinsic Value;According to the discounted cash flow calculator, the stock could benefit from momentum;Wed, 02 Jun 2021 16:47:40 +0000;C_2021-06-02;0.4939;0.34
3e9f156a-2bd3-32e3-825d-947ce23169ae;C;Citi taps Goldman exec to lead healthcare-focused dealmaking 'super group' -memo;"Citigroup Inc appointed Chuck Adams, a former partner at Goldman Sachs Group Inc, to lead a newly formed ""super group"" of investment bankers to focus on healthcare and wellness sectors, according to a memo seen by Reuters.  Adams will join Citi's banking, capital markets and advisory (BCMA) unit as vice chairman and global head of the super group, which will include its existing healthcare and consumer and retail franchises, the memo showed on Wednesday.";Wed, 02 Jun 2021 16:35:55 +0000;C_2021-06-02;0.9169;0.5994
f4d9a3ff-8189-3edd-b4f2-25e9704af608;C;Bank of Korea Moves to Dispel Concerns on 9-Year High Inflation;(Bloomberg) -- Sign up for the New Economy Daily newsletter, follow us @economics and subscribe to our podcast.The Bank of Korea sought to tamp down concerns over accelerating inflation after consumer prices rose last month at the fastest pace since 2012. Hours after the national statistics office said Wednesday that inflation reached 2.6% from a year earlier, the central bank released a statement saying the gains were largely boosted by last year’s plunge in oil prices and were in line with its;Wed, 02 Jun 2021 07:57:37 +0000;C_2021-06-02;0.6486;0.0
5f3b85c6-2483-38dc-976e-c147a3b78d74;C;Xpeng Expects to Meet or Beat Sales Targets After Stellar May;(Bloomberg) -- Chinese electric-vehicle maker Xpeng Inc. is confident of meeting or exceeding its second-quarter delivery targets after posting strong sales growth in May, President Brian Gu said.And the chip shortage that has crushed global auto production should start to ease later this year, Gu said in an interview with Bloomberg TV on Wednesday.Xpeng delivered 5,686 vehicles in May, taking year-to-date deliveries to 24,173 units, a 427% increase from the first five months of 2020, when the e;Wed, 02 Jun 2021 00:56:54 +0000;C_2021-06-02;0.8442;0.0
60e3e282-6896-3ba6-9b4b-a786389f47eb;C;Chesapeake Utilities Corporation Recognized by AGA for Commitment to Safety;Chesapeake Utilities Corporation (NYSE: CPK) today announced that three of its regulated gas businesses recently were recognized by the American Gas Association (AGA) for their ongoing commitment to safety.;Tue, 01 Jun 2021 21:06:00 +0000;C_2021-06-01;0.6597;0.6597
edc733d4-183f-38f2-bef2-b50ffb691dc9;C;Citi Named Americas Derivatives House of the Year by GlobalCapital for the Third Consecutive Year;Citi has been named Americas Derivatives House of the Year, winning GlobalCapital’s flagship award, which was announced on its digital channels. This milestone marks the third straight year that Citi has received this honor. Citi also won the Americas Covid-19 Resilience Derivatives House of the Year, a new award category for this year, in addition to Derivatives Clearing Bank of the Year, and FX Derivatives House of the Year awards.;Tue, 01 Jun 2021 12:30:00 +0000;C_2021-06-01;0.9724;0.0
38556ffa-a9e4-36a6-8bcd-2ded1959444d;C;Meituan Surges 10% as CEO Moves to Address Antitrust Concerns;(Bloomberg) -- Chinese food-delivery giant Meituan’s shares jumped more than 10% after Chief Executive Officer Wang Xing unveiled better-than-expected financial results and detailed plans to address government concerns about its business practices.Shares surged after the company’s first-quarter revenue more than doubled from the year-earlier period, and Xing said the company is working with regulators to make changes to its business. That has kept most analysts positive on the stock even as some have slashed price targets to account for new investments.“Despite near-term overhang from regulatory headwinds, overall growth momentum across all three major business segments remains intact,” Citigroup Inc. analysts including Alicia Yap wrote in a note on Sunday.On Friday, Wang reassured investors that Meituan is working to resolve regulators’ concerns, including setting up a dedicated team to work with government officials and changing certain practices that had sparked an antitrust probe. He said he anticipates the company will be able to navigate the government scrutiny without significant negative consequences.“In terms of our day to day operation, we haven’t been significantly impacted,” the 42-year-old billionaire said during the earnings call. “This event will not jeopardize the competitive advantage of our food delivery business.”Beijing announced an investigation into the tech giant in April over alleged antitrust violations. Financial regulators then imposed wide-ranging restrictions on its fintech operations, alongside those of peers like Didi. Renewed scrutiny over the treatment of its delivery riders added to concerns that labor expenses could rise and cut into profitability.Meituan’s selloff accelerated in May after Wang posted a classical poem about book burning during the Qin dynasty that some interpreted as a veiled criticism of Beijing. The entrepreneur deleted it days later and issued a clarification that he used the poem in reference to the company’s competitors.Meituan offered a response in both its regulatory comments and its financial results. The company reported nearly 121% growth in revenue during the March quarter from a year ago, the highest increase since its listing, thanks to a strong comeback from Covid-19 lows last year. Its core food delivery business swung back to black this quarter, while ticketing and travel services have also recovered as life within China has largely returned to normal.During its earnings call on Friday, the Beijing-based company pledged to proactively work with regulators and improve its compliance standards. It also promised to provide insurance for millions of its delivery drivers -- many of them work as part-time personnel and lack proper employee benefits -- and has started to reform its commissions scheme in a move to cut fees for partner restaurants.In addition, Meituan joined Chinese tech giants such as Alibaba Group Holding Ltd. and Tencent Holdings Ltd. in promising to invest in technological innovation -- a priority set by Chinese President Xi Jinping. Meituan raised $10 billion from investors to boost its spending in autonomous delivery technology in April, days before China’s antitrust watchdog unveiled its probe into the company.“The 2Q core business outlook appears better than we feared, and we expect in-store to accelerate further,” Morgan Stanley analysts including Gary Yu wrote in a note on Sunday.(Updates share price move from first paragraph)More stories like this are available on bloomberg.comSubscribe now to stay ahead with the most trusted business news source.©2021 Bloomberg L.P.;Mon, 31 May 2021 07:29:29 +0000;C_2021-05-31;0.9903;0.0
7f219b8e-44c5-4ce4-8360-1643dce60f70;C;ESG investment as important as divestment from fossil fuels: former Bank of England governor;"Since leaving the top post at the Bank of England last year, former Governor Mark Carney has arguably been the most vocal advocate, in urging financial institutions to align themselves with emissions goals of the Paris climate agreement.

But as shareholders increasingly step up pressure, and lawmakers call for stricter regulations around climate disclosures, Carney says fossil fuel divestments shouldn’t be the sole focus of tackling the global crisis.";Sun, 30 May 2021 10:43:22 +0000;C_2021-05-30;-0.5106;0.2023
b9311b92-f929-3276-993e-348f92e597ad;C;Do Chesapeake Utilities's (NYSE:CPK) Earnings Warrant Your Attention?;Some have more dollars than sense, they say, so even companies that have no revenue, no profit, and a record of falling...;Fri, 28 May 2021 06:01:08 +0000;C_2021-05-28;-0.128;0.0
13aa5f82-8092-35e7-b698-89adac05af14;C;Hong Kong Security Chief Warns Citigroup, HSBC Against Dealings With Pro-Democracy Tycoon;Hong Kong’s security chief told units of Citigroup and HSBC that their employees could face jail time if they deal with the accounts or assets of the pro-democracy newspaper owner.;Thu, 27 May 2021 15:31:00 +0000;C_2021-05-27;0.4767;0.25
651be44d-3588-39f3-a041-76847794f38d;C;Sen. Elizabeth Warren grills JPMorgan CEO Jamie Dimon over overdraft fees;Big U.S. banks are being criticized for not doing enough to help the public during the pandemic. Yahoo Finance’s Brian Cheung weighs in.;Thu, 27 May 2021 13:40:04 +0000;C_2021-05-27;0.0516;0.0
32db6db9-19c0-3624-a679-10ea91b2c460;C;Citi Establishes Affordable Housing Preservation Program with Emerging Managers;Citi has established an investment program comprised of five investment vehicles that seeks to increase investment capital allocated to Black investment managers focused on preserving workforce and affordable housing across the country. The initiative is part of Citi’s Action for Racial Equity.;Thu, 27 May 2021 12:29:00 +0000;C_2021-05-27;0.5994;0.0
793aab97-5d51-3883-b7cc-beb12f0a6049;C;Paytm Targets $3 Billion IPO in What Would Be India’s Largest Debut;"(Bloomberg) -- Paytm, India’s leading digital payments provider, is aiming to raise about 218 billion rupees ($3 billion) in an initial public offering late this year, according to a person familiar with the deal, in what could be the country’s largest debut ever.The startup, backed by investors including Berkshire Hathaway Inc., SoftBank Group Corp. and Ant Group Co., plans to list in India around November and its offering could coincide with the Diwali festival season, said the person, asking not to be named because the details are private. Paytm, formally called One97 Communications Ltd., is targeting a valuation of around $25 billion to $30 billion.The One97 board plans to meet this Friday to formally approve the IPO, said the person. Paytm declined to comment in response to emailed questions.If successful, Paytm’s initial share sale would surpass Coal India Ltd.’s offering, which raised more than 150 billion rupees in 2010 in the country’s largest IPO so far.Banks shortlisted to run the Paytm offering include Morgan Stanley, Citigroup Inc. and JPMorgan Chase & Co., with Morgan Stanley the leading contender, the person said. The process is expected to get rolling in late June or early July. JPMorgan and Citigroup declined to comment; Morgan Stanley didn’t respond to requests for commentThe public market debut will include a mix of new and existing shares to meet regulatory obligations in India. The country’s regulations require that 10% of shares are floated within two years and 25% within five years.Karan Sharma, co-head of the digital and technology investment banking practice at Mumbai-based Avendus Capital Pvt., said there is strong demand for tech IPOs. While giants like Apple Inc. and Amazon.com Inc. have proven the potential for lucrative returns, there are few options for investors looking to get a foothold in India’s burgeoning digital economy.“The market capitalization of companies listed on BSE has topped $3 trillion, but there are hardly any listed Internet companies in which investors can partake,” Sharma said, referring to the Bombay Stock Exchange. “There’s also massive latent demand from global investors who have large allocations for emerging markets.”Paytm, led by founder and Chief Executive Officer Vijay Shekhar Sharma, has been focusing on ramping up revenue and monetizing its services over the past year. It’s expanded beyond digital payments into banking, credit cards, financial services, wealth management and digital wallets. It also supports India’s financial payments backbone, the Unified Payments Interface or UPI.Paytm has fended off stiff competition from a swath of global players including Walmart Inc.-owned PhonePe, Google Pay, Amazon Pay as well as Facebook Inc.-owned WhatsApp Pay. It has the biggest market share of India’s merchant payments.Paytm has over 20 million merchant partners and its users make 1.4 billion monthly transactions, according to numbers in a recent company blog post.In a recent conversation, CEO Sharma said Paytm had its best ever quarter in the first three months of this year after pandemic-related spending spurred digital payments.Sharma of Avendus says there are likely to be many India tech companies heading for public debuts in the next few years. He counts 57 that have grown to unicorn status, worth $1 billion or more.“Many of these companies are seeing 50 to 60% growth annually, are profitable,” Sharma said. “The market is waiting for these companies to go public.”(Adds bank responses in fifth paragraph)More stories like this are available on bloomberg.comSubscribe now to stay ahead with the most trusted business news source.©2021 Bloomberg L.P.";Thu, 27 May 2021 12:13:24 +0000;C_2021-05-27;0.9932;0.0
670dbb3d-3259-333e-af39-c0a018e6d54a;C;Is Citigroup Finally a Value Stock to Buy?;Thanks to swift action by the U.S. government and the Federal Reserve, however, things didn't get quite as bad as they could have.  Citigroup (NYSE: C) did itself no favors, racking up separate regulatory issues that led to a much steeper decline in its valuation.  After facing its mistakes, the company shook up its management team, and the new brass has corrected course in a way that has won back some investor confidence.;Wed, 26 May 2021 15:35:00 +0000;C_2021-05-26;0.5888;0.34
bd20a994-2610-3728-8649-87d9b28335c3;C;JPMorgan CEO Dimon: U.S. 'poised for strong economic rebound';Big bank CEOs are testifying before Congress on pandemic response. Yahoo Finance’s Brian Cheung shares the details.;Wed, 26 May 2021 15:22:17 +0000;C_2021-05-26;0.296;0.6486
cca76465-b655-3abe-a49c-02aa0bdcd64b;C;Citigroup (C) Dips More Than Broader Markets: What You Should Know;Citigroup (C) closed the most recent trading day at $77.28, moving -0.96% from the previous trading session.;Tue, 25 May 2021 21:45:09 +0000;C_2021-05-25;0.0;0.0
09f0b706-3bd0-314f-97bb-ba9d6676a690;C;Citi to Create North American Internal Audit Hub in Mississauga;Citi (NYSE: C) has designated its Mississauga, Ontario, site as a strategic hub for its North American Internal Audit organization and plans to add over 60 positions this year. The positions will be housed at the company's Citi Solutions Centre on Hurontario Street.;Tue, 25 May 2021 14:00:00 +0000;C_2021-05-25;0.1779;0.2732
9bed8371-2df4-3694-af7c-d1b1b47cb6e3;C;Citigroup CEO Jane Fraser to Present at Bernstein’s 37th Annual Strategic Decisions Conference;Jane Fraser, Chief Executive Officer of Citigroup, will present at Bernstein’s 37th Annual Strategic Decisions Conference held virtually on Friday, June 4, 2021. The presentation is expected to begin at approximately 10:00 a.m. (Eastern). A live webcast will be available at www.citigroup.com/citi/investor. A replay and transcript of the webcast will be available shortly after the event.;Mon, 24 May 2021 20:15:00 +0000;C_2021-05-24;0.0;0.0
2e8fb610-350c-3e98-9adb-4618fee510f0;C;Oil Surges With Iran Saying Differences Remain on Sanctions Deal;(Bloomberg) -- Oil climbed the most in a month after Iran said that gaps remain in negotiations aimed at reaching a deal to end U.S. sanctions on its crude.Futures rose 3.9% in New York on Monday with added support from a weaker dollar, which makes commodities priced in the currency more attractive, and a rally in U.S. equities. Iran said there are still differences around the timing of when countries will return to compliance with the original 2015 nuclear agreement, allaying some concern about a rapid ramp-up in the Persian Gulf nation’s output.While the market is anticipating the Islamic Republic’s supply will pick up again by late summer, the demand recovery will be strong enough to absorb it, Goldman Sachs Group Inc. said. The bank expects Brent futures to hit $80 a barrel in the next few months.“Seasonally we’re coming into a strong demand period, overwhelming concerns on supply,” said Peter McNally, global head for industrials, materials and energy at Third Bridge. With the U.S. continuing to reopen, air travel picking up and Europe lifting pandemic-driven lockdowns, “it’s more than likely those barrels can get absorbed.”Talks between Iran and world powers will continue in Vienna this week to resolve outstanding issues. As part of that process, Iran extended a United Nations nuclear inspections agreement, buying diplomats time to revive the landmark deal that would usher in an official return of the Persian Gulf nation to world oil markets.“Statements over the weekend in the time between the expiration of the old monitoring agreement and the signing of the new deal made it clear that the sense of optimism (over a deal) that was pressuring prices last week was probably overdone,” Bob Yawger, head of the futures division at Mizuho Securities, said in a note. “There is still a lot of work that needs to be done before a final agreement is finished.”Global benchmark crude has been largely stuck between $60 and $70 a barrel since March, with concern about returning output and Covid-19 flare-ups counterbalanced by the demand recovery underway in some key markets. Virus cases in the U.S. were below 30,000 every day last week for the first time since June, and drivers are taking to the road again in parts of Europe, helping boost demand in the region.The discount for U.S. benchmark crude futures against Brent shrank on Monday to its narrowest since the end of November on a settlement basis. The smaller that discount becomes, the less attractive U.S. crude exports are to foreign buyers.Ahead of any agreement on a nuclear deal, Iran has already found buyers for its oil exports, notably China. Those ties may become even stronger, with the leaders of both countries speaking on the phone about Iran expanding its oil sales to China.Still, Goldman isn’t alone in its view on the impact of returning Iranian supply. Citigroup Inc. said it expects only a partial return of the country’s barrels initially. The bank still sees oil hitting the mid-$70s in the third quarter, but said prices could retreat thereafter.Physical markets continue to get a boost from a raft of buying from refiners in Asia. Japan’s Fuji Oil became the latest company to buy Middle Eastern crude on Monday, after a spate of bullish interest last week.More stories like this are available on bloomberg.comSubscribe now to stay ahead with the most trusted business news source.©2021 Bloomberg L.P.;Mon, 24 May 2021 19:30:37 +0000;C_2021-05-24;0.9852;0.0
cec46ba1-7c31-336a-8a7d-1aee7f47acfc;F;3 Bargain Stocks You Can Buy Today;Not all cheap stocks are necessarily worth owning, but a stock worth owning that's also cheap makes for a great buy.;Wed, 02 Jun 2021 11:47:00 +0000;F_2021-06-02;0.8573;0.2023
ecda67c4-f3ee-37dd-b693-c3be5f084756;F;Why EV Stocks Are Poised To Explode This Summer;Hundreds of billions of private dollars are being poured into the EV industry … and that’s on top of Biden’s $174 billion for subsidies and charging stations;Tue, 01 Jun 2021 23:01:00 +0000;F_2021-06-01;0.2023;0.25
9f3afd7f-11e1-3444-8399-e0cbe105ecad;F;Ford vs. General Motors: What's the Difference?;Learn how the business models of Ford and General Motors compare in terms of market share, recent performance, and brand strategy.;Tue, 01 Jun 2021 18:44:09 +0000;F_2021-06-01;0.296;0.0
5847d977-9d71-3d9a-926d-ceeffd1e7112;F;Ford's Mustang Mach-E Trounced Tesla in Norway Last Month;Ford Motor Company's (NYSE: F) Mustang Mach-E was the best-selling vehicle of any kind in Norway in May, the first full month of sales for the electric Ford in the country that buys more electric vehicles (EVs) per capita than any other.  Battery-electric vehicles made up just over 60% of all new cars sold in Norway in May, up from 43% a year ago, according to new figures from the Norwegian Road Federation.;Tue, 01 Jun 2021 15:15:59 +0000;F_2021-06-01;0.5267;0.0
98884bcc-332f-3c49-b8d2-d2805757c92f;F;Abbott Labs Was a Covid Winner. Why Its Stock Is Getting Crushed.;Abbott said that declining Covid-19 rates in the U.S. and elsewhere in the developed world, as well as public health recommendations in the U.S. that say fully vaccinated people generally do not need to be tested for Covid-19 unless they are experiencing symptoms, have “suddenly and fundamentally impacted market demand for Covid-19 testing.”  Abbott now expects full-year adjusted diluted earnings of between $4.30 and $4.50 per share, down from the $5 per share it had previously projected.  Analysts had expected Abbott to earn $5.04 per share in 2021.;Tue, 01 Jun 2021 14:59:00 +0000;F_2021-06-01;0.7351;0.25
40611e67-94e3-3d06-b7c6-43f254112061;F;Ford (F) Raises the EV Bar: Should You Buy the Stock Now?;Ford's (F) long-term prospects look positive on the back of accelerated efforts and investments to transition to smart, connected and green vehicles, which is the need of the hour.;Tue, 01 Jun 2021 11:32:11 +0000;F_2021-06-01;0.8176;0.0
35b3a626-f3db-3e8c-b536-23ef0aff0de6;F;UPDATE 2-Ford's electric Mustang tops Norway car sales in May;Ford Motor Co's electric Mustang Mach-E topped Norway's car sales in May, the first full month of registrations for the crossover vehicle in the small but influential Nordic market, national data showed on Tuesday.  Battery electric vehicles made up 60.4% of all new cars sold in Norway last month, the Norwegian Road Federation (OFV) said, up from 43.1% a year ago as the country seeks to become the first to end the sale of petrol and diesel engines by 2025.  By exempting fully electric vehicles from taxes imposed on internal combustion engines, Norway has turned its car market into a testing ground for automakers seeking a path to a future without fossil fuels.;Tue, 01 Jun 2021 11:15:51 +0000;F_2021-06-01;0.5267;0.5106
85361524-7e4b-3643-a242-3664a05c7c6b;F;Ford's electric Mustang tops Norway car sales in May;OSLO (Reuters) -Ford Motor Co's electric Mustang Mach-E topped Norway's car sales in May, the first full month of registrations for the crossover vehicle in the small but influential Nordic market, national data showed on Tuesday.  Battery electric vehicles made up 60.4% of all new cars sold in Norway last month, the Norwegian Road Federation (OFV) said, up from 43.1% a year ago as the country seeks to become the first to end the sale of petrol and diesel engines by 2025.  By exempting fully electric vehicles from taxes imposed on internal combustion engines, Norway has turned its car market into a testing ground for automakers seeking a path to a future without fossil fuels.;Tue, 01 Jun 2021 11:11:40 +0000;F_2021-06-01;0.5267;0.5106
4b4d8510-5bac-3e2e-a912-0648b9377879;F;Top 5 Companies Owned by Ford;Discover some of Ford Motor Company's most important subsidiaries and joint ventures and what they do to further Ford's business interests.;Mon, 31 May 2021 15:13:34 +0000;F_2021-05-31;0.4754;0.2023
418b25eb-6708-3d5a-b79a-81878a8814fc;F;Auto Stock Roundup: F Levels Up EV Strides, AZO Posts Solid Q3 Results & More;While Ford (F) grabs eyeballs with the launch of F-150 Lightning Pro and ramp up of EV investment, AutoZone (AZO) impresses investors with fiscal Q3 earnings and sales beat.;Mon, 31 May 2021 12:11:12 +0000;F_2021-05-31;0.4767;0.1531
7c31faf7-790b-3e16-9b58-873fc4b907d2;F;The F-150 Lightning Is the Key to Ford's Future;Lots of automakers are about to start selling electric trucks. Here's why Ford's F-150 Lightning holds so much promise.;Sun, 30 May 2021 14:04:00 +0000;F_2021-05-30;0.3774;0.0
